Line Number,Action,Status,ErrorCode,ErrorMessage,WarningCode,WarningMessage,Code,Message,ItemID,ReferenceID,ApplicationData,StartTime,EndTime,AuctionLengthFee,BoldFee,BorderFee,BuyItNowFee,CategoryFeaturedFee,CurrencyID,FeaturedFee,FeaturedGalleryFee,FixedPriceDurationFee,GalleryFee,GiftIconFee,HighlightFee,InsertionFee,InternationalInsertionFee,ListingDesignerFee,ListingFee,PhotoDisplayFee,PhotoFee,ProPackBundleFee,ReserveFee,SchedulingFee,SubtitleFee,CustomLabel,PrivateNotes,BasicUpgradePackBundleFee,ValuePackBundleFee,ProPackPlusBundleFee,SellerInventoryID,CrossBorderTradeNorthAmericaFee,CrossBorderTradeGBFee,RefundFromSeller,TotalRefundToBuyer,CorrelationID
671,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306901897092,,,2026-04-25T14:41:49.000Z,2026-08-25T14:41:49.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306901897069,,,2026-04-25T14:41:49.000Z,2026-08-25T14:41:49.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306901897096,,,2026-04-25T14:41:49.000Z,2026-08-25T14:41:49.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306901897064,,,2026-04-25T14:41:48.000Z,2026-08-25T14:41:48.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
675,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306901897094,,,2026-04-25T14:41:49.000Z,2026-08-25T14:41:49.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306901897058,,,2026-04-25T14:41:48.000Z,2026-08-25T14:41:48.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306901897050,,,2026-04-25T14:41:48.000Z,2026-08-25T14:41:48.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306901897041,,,2026-04-25T14:41:48.000Z,2026-08-25T14:41:48.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
679,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306901897033,,,2026-04-25T14:41:48.000Z,2026-08-25T14:41:48.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306901897014,,,2026-04-25T14:41:47.000Z,2026-08-25T14:41:47.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306901896967,,,2026-04-25T14:41:44.000Z,2026-08-25T14:41:44.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306901897001,,,2026-04-25T14:41:47.000Z,2026-08-25T14:41:47.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306901896970,,,2026-04-25T14:41:45.000Z,2026-08-25T14:41:45.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
684,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306901896995,,,2026-04-25T14:41:47.000Z,2026-08-25T14:41:47.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
685,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306901896999,,,2026-04-25T14:41:47.000Z,2026-08-25T14:41:47.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306901896957,,,2026-04-25T14:41:44.000Z,2026-08-25T14:41:44.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
687,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306901896959,,,2026-04-25T14:41:44.000Z,2026-08-25T14:41:44.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306901896964,,,2026-04-25T14:41:44.000Z,2026-08-25T14:41:44.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
689,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306901896946,,,2026-04-25T14:41:43.000Z,2026-08-25T14:41:43.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306901896948,,,2026-04-25T14:41:43.000Z,2026-08-25T14:41:43.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
691,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306901896906,,,2026-04-25T14:41:43.000Z,2026-08-25T14:41:43.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
692,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306901896936,,,2026-04-25T14:41:43.000Z,2026-08-25T14:41:43.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
693,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306901896909,,,2026-04-25T14:41:42.000Z,2026-08-25T14:41:42.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
694,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306901896890,,,2026-04-25T14:41:42.000Z,2026-08-25T14:41:42.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
695,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306901896933,,,2026-04-25T14:41:43.000Z,2026-08-25T14:41:43.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306901896864,,,2026-04-25T14:41:42.000Z,2026-08-25T14:41:42.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306901896858,,,2026-04-25T14:41:42.000Z,2026-08-25T14:41:42.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306901896859,,,2026-04-25T14:41:42.000Z,2026-08-25T14:41:42.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
699,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306901896861,,,2026-04-25T14:41:42.000Z,2026-08-25T14:41:42.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306901896863,,,2026-04-25T14:41:42.000Z,2026-08-25T14:41:42.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
701,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306900863400,,,2026-04-24T23:00:39.000Z,2026-08-24T23:00:39.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
702,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306900863401,,,2026-04-24T23:00:40.000Z,2026-08-24T23:00:40.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
703,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306900863397,,,2026-04-24T23:00:39.000Z,2026-08-24T23:00:39.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
704,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306900863405,,,2026-04-24T23:00:40.000Z,2026-08-24T23:00:40.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
705,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306900863410,,,2026-04-24T23:00:40.000Z,2026-08-24T23:00:40.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
706,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306900863393,,,2026-04-24T23:00:39.000Z,2026-08-24T23:00:39.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
707,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306900863379,,,2026-04-24T23:00:37.000Z,2026-08-24T23:00:37.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
708,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306900863386,,,2026-04-24T23:00:38.000Z,2026-08-24T23:00:38.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
709,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306900863377,,,2026-04-24T23:00:37.000Z,2026-08-24T23:00:37.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306900863389,,,2026-04-24T23:00:38.000Z,2026-08-24T23:00:38.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
711,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306900863340,,,2026-04-24T23:00:35.000Z,2026-08-24T23:00:35.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
712,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306900863376,,,2026-04-24T23:00:37.000Z,2026-08-24T23:00:37.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306900863362,,,2026-04-24T23:00:36.000Z,2026-08-24T23:00:36.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
714,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306900863336,,,2026-04-24T23:00:34.000Z,2026-08-24T23:00:34.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
715,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306900863349,,,2026-04-24T23:00:35.000Z,2026-08-24T23:00:35.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
716,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306900863325,,,2026-04-24T23:00:34.000Z,2026-08-24T23:00:34.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
717,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306900863329,,,2026-04-24T23:00:34.000Z,2026-08-24T23:00:34.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306900863312,,,2026-04-24T23:00:33.000Z,2026-08-24T23:00:33.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306900863283,,,2026-04-24T23:00:32.000Z,2026-08-24T23:00:32.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306900863321,,,2026-04-24T23:00:33.000Z,2026-08-24T23:00:33.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306900863253,,,2026-04-24T23:00:30.000Z,2026-08-24T23:00:30.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306900863263,,,2026-04-24T23:00:31.000Z,2026-08-24T23:00:31.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306897208411,,,2026-04-22T23:36:07.000Z,2026-08-22T23:36:07.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
724,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306897208416,,,2026-04-22T23:36:07.000Z,2026-08-22T23:36:07.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
725,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306900863282,,,2026-04-24T23:00:32.000Z,2026-08-24T23:00:32.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
726,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306897208405,,,2026-04-22T23:36:07.000Z,2026-08-22T23:36:07.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
727,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306897208374,,,2026-04-22T23:36:05.000Z,2026-08-22T23:36:05.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
728,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306897208406,,,2026-04-22T23:36:07.000Z,2026-08-22T23:36:07.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
729,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306897208391,,,2026-04-22T23:36:06.000Z,2026-08-22T23:36:06.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
730,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306897208386,,,2026-04-22T23:36:05.000Z,2026-08-22T23:36:05.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306897208342,,,2026-04-22T23:36:02.000Z,2026-08-22T23:36:02.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
732,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306897208337,,,2026-04-22T23:36:01.000Z,2026-08-22T23:36:01.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
733,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306897208365,,,2026-04-22T23:36:04.000Z,2026-08-22T23:36:04.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
734,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306897208343,,,2026-04-22T23:36:02.000Z,2026-08-22T23:36:02.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
735,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306897208364,,,2026-04-22T23:36:03.000Z,2026-08-22T23:36:03.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
736,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306897208313,,,2026-04-22T23:35:59.000Z,2026-08-22T23:35:59.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
737,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306897208314,,,2026-04-22T23:36:00.000Z,2026-08-22T23:36:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
738,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306897208332,,,2026-04-22T23:36:01.000Z,2026-08-22T23:36:01.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
739,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306897208323,,,2026-04-22T23:36:01.000Z,2026-08-22T23:36:01.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
740,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306897208322,,,2026-04-22T23:36:01.000Z,2026-08-22T23:36:01.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
741,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306897208307,,,2026-04-22T23:35:57.000Z,2026-08-22T23:35:57.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
